From	To
P42696	ENSG00000188739.15
P49720	ENSG00000277791.5
P49720	ENSG00000275903.2
Q6P3W7	ENSG00000136021.19
P23229	ENSG00000091409.17
A0A0A6YYL6	ENSG00000215472
Q7Z3E2	ENSG00000165813.20
A0A5F9ZHU3	ENSG00000117020.19
Q96EL2	ENSG00000062582.14
O60812	ENSG00000179172.10
O60812	ENSG00000282175.4
P23193	ENSG00000187735.16
H7C1E4	ENSG00000106367.15
Q86SQ0	ENSG00000144824.21
Q96JC1	ENSG00000166887.16
P61163	ENSG00000138107.13
Q92508	ENSG00000103335.22
Q96AC1	ENSG00000073712.15
P54707	ENSG00000075673.12
P52888	ENSG00000172009.15
A0A7P0T980	ENSG00000003393.16
Q9NW15	ENSG00000160746.13
Q53S08	ENSG00000233087.8
Q9BSH4	ENSG00000136463.9
P62314	ENSG00000167088.11
A0A140TA29	ENSG00000236625.8
Q13367	ENSG00000103723.17
Q06547	ENSG00000104064.18
A2AEA2	ENSG00000204525.18
Q86W42	ENSG00000131652.14
Q9UNX4	ENSG00000065183.16
P16220	ENSG00000118260.15
O95400	ENSG00000169217.9
E9PM92	ENSG00000110696.10
E7EQR8	ENSG00000137207.12
Q9Y606	ENSG00000177192.14
H0YDB2	ENSG00000167323.13
O75558	ENSG00000135604.11
Q8NFU3	ENSG00000215845.11
C9J0K6	ENSG00000075142.14
P48147	ENSG00000085377.15
D6RCE6	ENSG00000080822.17
A0A3B3ITE1	ENSG00000119139.21
Q92598	ENSG00000120694.20
A0A1B0GTK8	ENSG00000183578.8
O75179	ENSG00000132466.20
H0Y5B4	ENSG00000241343.10
H7C173	ENSG00000152082.15
H7C173	ENSG00000292119.1
A0A2R8Y635	ENSG00000133657.17
P48307	ENSG00000105825.14
P55145	ENSG00000145050.19
Q9NXV2	ENSG00000167977.9
Q15008	ENSG00000163636.11
O15056	ENSG00000078269.15
Q9BYM8	ENSG00000125826.22
Q8N2R8	ENSG00000185112.6
Q86VP6	ENSG00000111530.13
O15460	ENSG00000072682.20
P61513	ENSG00000197756.10
P62195	ENSG00000087191.14
Q8NBN7	ENSG00000160439.16
Q8NBN7	ENSG00000276341.1
Q8NBN7	ENSG00000274504.1
Q8NBN7	ENSG00000276684.4
Q8NBN7	ENSG00000275474.1
Q8NBN7	ENSG00000276826.1
Q8NBN7	ENSG00000278149.1
Q8NBN7	ENSG00000273944.1
Q8NBN7	ENSG00000274418.1
Q8NBN7	ENSG00000278284.1
Q02127	ENSG00000102967.12
P32121	ENSG00000141480.18
Q96PM5	ENSG00000163743.14
P31321	ENSG00000188191.16
A0A286YFF8	ENSG00000061987.16
Q8TBM8	ENSG00000164031.17
M0QY77	ENSG00000105700.11
A0A804HKQ1	ENSG00000005810.20
M0R2S1	ENSG00000221983.8
Q9P2E9	ENSG00000125844.17
A0A384DVU0	ENSG00000032444.17
Q9NPL8	ENSG00000113845.10
Q6UWJ1	ENSG00000150403.18
P12259	ENSG00000198734.12
Q9UKJ3	ENSG00000186566.13
Q9UBM7	ENSG00000172893.18
Q9P2E3	ENSG00000124201.15
A0A2R8YHD2	ENSG00000167460.17
P02461	ENSG00000168542.18
Q13177	ENSG00000180370.10
C9JAX1	ENSG00000165060.15
P52333	ENSG00000105639.21
Q9UMX0	ENSG00000135018.14
H0YCC8	ENSG00000090621.15
J3QLB2	ENSG00000133195.12
Q96FW1	ENSG00000167770.13
J3QRG5	ENSG00000178927.19
P61326	ENSG00000162385.11
P82933	ENSG00000135972.9
Q9NRW3	ENSG00000244509.4
H3BLV0	ENSG00000196352.18
Q5UIP0	ENSG00000080345.18
Q5JTA5	ENSG00000174059.17
Q9Y3B7	ENSG00000174547.13
Q96GK7	ENSG00000115042.10
Q96GK7	ENSG00000292086.1
Q9GZM5	ENSG00000137207.12
E9PFK9	ENSG00000154710.18
Q9NZD2	ENSG00000139433.11
J3KN66	ENSG00000143337.19
A0A669KB89	ENSG00000180900.20
Q92643	ENSG00000142892.15
Q7LBC6	ENSG00000120733.15
C9JZY6	ENSG00000186591.13
P08397	ENSG00000256269.11
E9PHH9	ENSG00000186141.10
G3V1D3	ENSG00000254986.8
A0A2C9F2P4	ENSG00000131238.18
Q96DG6	ENSG00000164237.9
Q9BVG4	ENSG00000102390.11
Q7Z7H8	ENSG00000159111.13
Q9NWW5	ENSG00000128973.13
Q9BVP2	ENSG00000163938.17
F5GZG1	ENSG00000127314.18
A0A024RA52	ENSG00000256646
O14579	ENSG00000105669.14
A0A7P0T9I6	ENSG00000157601.15
E9PN17	ENSG00000167283.9
A0A087WT18	ENSG00000122203.15
K7EN78	ENSG00000198858.10
A0A2R8YDF3	ENSG00000157540.22
A0A5H1ZRS1	ENSG00000078674.20
Q9H9A6	ENSG00000066557.6
A0A804HHV2	ENSG00000124356.17
P60981	ENSG00000125868.16
E7ETH0	ENSG00000205403.15
Q8NBW4	ENSG00000177058.12
Q9NNW7	ENSG00000184470.21
A0A0A6YYJ5	ENSG00000127603.32
A0A7P0TA70	ENSG00000131043.13
K7ERQ8	ENSG00000267261.5
A0A804HJZ1	ENSG00000138095.20
Q07960	ENSG00000175220.12
Q9Y3C8	ENSG00000143222.12
Q9H993	ENSG00000146476.11
P49005	ENSG00000106628.13
P52565	ENSG00000141522.12
I3L1P8	ENSG00000108528.14
J3QQZ4	ENSG00000129255.16
Q14511	ENSG00000111859.17
H3BM60	ENSG00000140326.13
A0A2R8Y7Q9	ENSG00000113163.19
O60493	ENSG00000112335.15
Q9P2B4	ENSG00000143079.15
E9PL17	ENSG00000172409.7
Q9HD67	ENSG00000145555.15
A0A0A0MRU9	ENSG00000072518.23
A0A804HJQ7	ENSG00000172893.18
X6R5C5	ENSG00000064601.21
Q96CV9	ENSG00000123240.17
J3KNI1	ENSG00000103051.21
Q6P1K8	ENSG00000183474.16
Q6P1K8	ENSG00000274675.4
P61769	ENSG00000166710.23
P61769	ENSG00000273686.4
Q96CX2	ENSG00000178695.6
O43310	ENSG00000134030.14
O43310	ENSG00000282825.2
P55058	ENSG00000100979.15
Q9UPU7	ENSG00000167202.12
Q9Y3Q3	ENSG00000166557.14
F8VPD4	ENSG00000084774.14
J3QQJ0	ENSG00000161526.15
Q92834	ENSG00000156313.15
P46940	ENSG00000140575.13
A0A7P0TB19	ENSG00000100023.20
H0YBX3	ENSG00000132541.11
O95470	ENSG00000166224.18
Q147X3	ENSG00000139977.14
A0A804HIQ1	ENSG00000151835.17
Q13541	ENSG00000187840.5
A0A1X7SC65	ENSG00000004776.13
Q13546	ENSG00000137275.16
Q8TAA9	ENSG00000173218.15
Q5VZE5	ENSG00000135040.16
Q96FJ2	ENSG00000264364.3
P35573	ENSG00000162688.17
Q8IXI1	ENSG00000140983.15
P16234	ENSG00000134853.12
Q9BQD3	ENSG00000105700.11
P08253	ENSG00000087245.13
K7EIJ0	ENSG00000132471.12
Q13425	ENSG00000168807.17
O00506	ENSG00000115694.15
O95336	ENSG00000130313.7
Q9UET6	ENSG00000068438.15
Q9HCE0	ENSG00000152223.16
Q12894	ENSG00000214706.12
H3BPJ7	ENSG00000196628.20
Q9H8G2	ENSG00000120159.13
Q15785	ENSG00000025772.8
O95870	ENSG00000204427.12
O95870	ENSG00000206403.11
O95870	ENSG00000230475.9
O95870	ENSG00000236063.9
O95870	ENSG00000235676.9
O95870	ENSG00000231488.9
O95870	ENSG00000224552.9
A0A7I2V3U3	ENSG00000084623.12
Q96NT0	ENSG00000136710.10
I3L1G1	ENSG00000141198.16
Q96I15	ENSG00000132330.18
G5E9G1	ENSG00000083067.27
A0A087X1Z3	ENSG00000100911.16
A0A087X1Z3	ENSG00000284889.2
P16284	ENSG00000261371.6
K4DI92	ENSG00000182552.15
E7ESZ7	ENSG00000130414.13
A6NGP5	ENSG00000206053.13
Q9NR12	ENSG00000196923.14
E9PMW4	ENSG00000175274.19
P05556	ENSG00000150093.20
Q9BXY0	ENSG00000198042.11
Q9Y4G2	ENSG00000225190.12
Q9Y4G2	ENSG00000277111.3
Q9Y4G2	ENSG00000276358.2
Q8WUA2	ENSG00000131013.4
Q96G46	ENSG00000141994.16
G3V169	ENSG00000137752.25
Q96PZ0	ENSG00000091127.14
A0A3B3ISF9	ENSG00000117298.16
Q5T013	ENSG00000178922.18
P31946	ENSG00000166913.13
A0A1W2PRF0	ENSG00000109911.19
P05388	ENSG00000089157.16
Q96A35	ENSG00000143314.12
Q15904	ENSG00000071553.18
Q8TBC3	ENSG00000160410.15
Q86YS6	ENSG00000172780.17
A0A1W2PRJ0	ENSG00000109911.19
Q96GM5	ENSG00000066117.15
P13797	ENSG00000102024.19
Q92538	ENSG00000107862.7
Q8NB37	ENSG00000177225.17
Q12778	ENSG00000150907.10
C9JHT9	ENSG00000184281.15
Q13107	ENSG00000114316.13
F6SKB8	ENSG00000157191.20
F6SKB8	ENSG00000291380.1
D6REA1	ENSG00000120725.13
Q9UNT1	ENSG00000079974.19
P51580	ENSG00000137364.5
Q6N075	ENSG00000182544.9
P35527	ENSG00000171403.10
O75947	ENSG00000167863.12
C9JLW8	ENSG00000225663.8
C9JLW8	ENSG00000288213.1
C9J3D7	ENSG00000005469.12
H7C1Q1	ENSG00000248751.6
Q9Y6D0	ENSG00000113811.12
A0A2R8YGG3	ENSG00000127616.22
Q9BSF4	ENSG00000142444.7
O75170	ENSG00000100239.16
F6QDS0	ENSG00000260537.2
Q9UGM6	ENSG00000116874.12
P62834	ENSG00000116473.15
A0A7P0T962	ENSG00000123607.16
C9JPX5	ENSG00000010270.14
Q8NCG7	ENSG00000164535.15
A0A0A0MT26	ENSG00000105409.19
Q8WWN8	ENSG00000120318.16
P25325	ENSG00000128309.18
B3KS98	ENSG00000147677.12
Q9UK39	ENSG00000151014.6
Q6P4F2	ENSG00000267673.7
P36551	ENSG00000080819.9
O00408	ENSG00000186642.16
C9J0T6	ENSG00000124839.13
Q9NVD7	ENSG00000197702.14
O00764	ENSG00000160209.19
Q15276	ENSG00000029725.17
P63167	ENSG00000088986.11
Q6P587	ENSG00000180185.13
E7ES19	ENSG00000113296.14
Q86TM6	ENSG00000162298.19
Q8TBP6	ENSG00000075303.13
Q9GZS3	ENSG00000140395.9
O75306	ENSG00000158864.13
O15446	ENSG00000117877.11
Q9BWH2	ENSG00000165775.18
P60953	ENSG00000070831.18
Q9BXD7	ENSG00000241322.11
O94911	ENSG00000141338.15
O15541	ENSG00000125352.6
Q12904	ENSG00000164022.18
Q8N442	ENSG00000151806.14
Q8IVF7	ENSG00000161791.14
P46934	ENSG00000069869.17
C9JRZ6	ENSG00000106554.13
Q8IWB7	ENSG00000085449.15
Q8IUH4	ENSG00000177054.14
Q6UWE0	ENSG00000148356.15
P43155	ENSG00000095321.18
Q9BXW7	ENSG00000069998.12
A0A0D9SEI3	ENSG00000248333.9
O94964	ENSG00000149639.15
E7EPV7	ENSG00000145335.17
A0A7P0TAC5	ENSG00000197386.14
Q9BPW8	ENSG00000184117.12
Q9UJ41	ENSG00000154710.18
Q14165	ENSG00000110917.8
H0YJS4	ENSG00000134001.15
Q14739	ENSG00000143815.15
P62873	ENSG00000078369.19
Q8NC96	ENSG00000089818.18
P62241	ENSG00000142937.12
P22090	ENSG00000129824.16
A6NFQ2	ENSG00000170379.21
A0A0C4DGA2	ENSG00000198721.13
K7EL81	ENSG00000125503.13
P57740	ENSG00000111581.10
Q02809	ENSG00000083444.17
Q6UW63	ENSG00000134901.14
P09429	ENSG00000189403.15
Q5T653	ENSG00000112651.12
A0A0A0MR74	ENSG00000185000.12
A0A0A0MR74	ENSG00000285482.2
Q86UE4	ENSG00000147649.10
B4DUT8	ENSG00000064666.15
A0A804HL61	ENSG00000177239.16
P04844	ENSG00000118705.18
P04844	ENSG00000291973.1
E7EUK8	ENSG00000058091.17
A0A499FJN5	ENSG00000066926.13
A0A804HJ11	ENSG00000172269.20
A0A7P0T9J1	ENSG00000086189.11
Q9UBP6	ENSG00000037897.17
A0A2R8Y7W5	ENSG00000065883.18
Q9H2M9	ENSG00000118873.17
B5MD46	ENSG00000099992.16
O95398	ENSG00000079337.16
Q12884	ENSG00000078098.15
O60831	ENSG00000243279.4
O60831	ENSG00000292222.1
J3QKQ5	ENSG00000108424.11
P52209	ENSG00000142657.21
K7EJQ7	ENSG00000166562.9
Q658P3	ENSG00000115107.20
Q969H8	ENSG00000074842.8
H0YMI4	ENSG00000140455.17
Q15843	ENSG00000129559.13
Q15843	ENSG00000285246.2
O43823	ENSG00000105127.10
J3KN38	ENSG00000074201.9
A0A7I2V2F9	ENSG00000150093.20
P27701	ENSG00000085117.12
P41227	ENSG00000102030.16
Q6UWP2	ENSG00000278535.5
Q6UWP2	ENSG00000275397.2
Q9Y2Q9	ENSG00000147586.10
J3KTE4	ENSG00000108298.12
Q13243	ENSG00000100650.16
A0A1B0GUA4	ENSG00000104763.20
P27449	ENSG00000185883.12
J3QS49	ENSG00000133195.12
A0A096LP69	ENSG00000002586.20
A0A096LP69	ENSG00000292348.1
Q86U42	ENSG00000100836.11
A0A0J9YW18	ENSG00000176171.12
Q86Y07	ENSG00000028116.18
A0A7I2V4U2	ENSG00000092108.22
Q9GZN8	ENSG00000101220.18
P21127	ENSG00000248333.9
R4GMR5	ENSG00000099341.13
H7C1U8	ENSG00000184831.14
Q9BXJ8	ENSG00000189077.11
Q969Z0	ENSG00000136270.14
E9PDU6	ENSG00000117519.16
Q13573	ENSG00000100603.14
P52788	ENSG00000102172.16
Q9UHP3	ENSG00000155313.16
Q5T4K2	ENSG00000143570.19
G3V325	ENSG00000248919.7
O15523	ENSG00000067048.17
Q01814	ENSG00000157087.20
O60256	ENSG00000141127.15
P25705	ENSG00000152234.16
Q96B96	ENSG00000011638.11
E9PN89	ENSG00000109971.14
Q86WA6	ENSG00000137274.13
Q8WVP5	ENSG00000185361.9
Q9Y6E2	ENSG00000136261.16
Q9UJX6	ENSG00000176248.9
O75439	ENSG00000105819.15
G3XAL2	ENSG00000106462.12
P48507	ENSG00000023909.10
A0AVT1	ENSG00000033178.13
P40227	ENSG00000146731.11
P33552	ENSG00000123975.5
A0A087WUW6	ENSG00000269335.7
F8VVA7	ENSG00000111481.10
A0A3B3ITR4	ENSG00000285953.2
Q96KR1	ENSG00000056097.16
Q9HAV4	ENSG00000124571.18
A0A499FIX8	ENSG00000117868.18
O75616	ENSG00000132591.12
Q9H488	ENSG00000101346.15
Q8NC24	ENSG00000164620.9
Q9Y3Z3	ENSG00000101347.11
Q99547	ENSG00000135698.10
P82909	ENSG00000134056.12
P82909	ENSG00000278461.4
H3BU88	ENSG00000158427.15
O00399	ENSG00000104671.8
P07332	ENSG00000182511.12
Q9UH99	ENSG00000100242.16
F8VP57	ENSG00000145242.14
O75934	ENSG00000116752.6
Q5T200	ENSG00000123200.17
O00203	ENSG00000132842.15
P05141	ENSG00000005022.6
Q96MG8	ENSG00000168300.14
A0A0A0MSS8	ENSG00000196139.14
O43660	ENSG00000171566.12
Q9BPY3	ENSG00000197798.9
P22830	ENSG00000066926.13
Q9BW27	ENSG00000125450.11
C9J4Z3	ENSG00000197756.10
A0A1W2PS04	ENSG00000266173.7
P51812	ENSG00000177189.14
Q9BUT1	ENSG00000164039.15
A0A1W2PNV7	ENSG00000266173.7
Q9UBK7	ENSG00000144134.19
O75427	ENSG00000077454.17
Q9H9T3	ENSG00000134014.18
E9PGP6	ENSG00000106617.16
O43615	ENSG00000104980.8
P09110	ENSG00000060971.19
Q96CM8	ENSG00000167107.13
A0A804HI25	ENSG00000172893.18
A0A0G2JNW7	ENSG00000276482.3
E9PNP3	ENSG00000087884.15
P61077	ENSG00000109332.20
Q9UM00	ENSG00000143183.18
Q9NRW7	ENSG00000136631.16
A0A7P0TBE5	ENSG00000123607.16
Q14558	ENSG00000161542.17
A2A299	ENSG00000198959.12
Q9Y2I8	ENSG00000047056.18
Q13287	ENSG00000123609.11
A0A3B3ISQ4	ENSG00000177106.17
Q96FX2	ENSG00000154813.10
A0A087X0V4	ENSG00000176261.16
Q92466	ENSG00000134574.12
Q5H9A7	ENSG00000102265.12
E7EU96	ENSG00000101266.19
Q96CS2	ENSG00000152240.13
Q9NVR2	ENSG00000104613.12
P19387	ENSG00000102978.13
Q8NFW8	ENSG00000111726.13
Q15477	ENSG00000204351.13
Q15477	ENSG00000206353.11
Q15477	ENSG00000232616.9
Q15477	ENSG00000228896.9
Q15477	ENSG00000223493.9
Q15477	ENSG00000225737.9
A0A7P0T9I2	ENSG00000073060.17
Q9BUK6	ENSG00000125459.18
P55072	ENSG00000165280.18
O43312	ENSG00000170873.19
P02751	ENSG00000115414.21
P05783	ENSG00000111057.11
Q6PKG0	ENSG00000155506.19
A0A1B0GTW1	ENSG00000119139.21
E9PIE4	ENSG00000109919.10
E9PIE4	ENSG00000285121.2
C9JIF9	ENSG00000164062.13
P32322	ENSG00000183010.17
Q3YEC7	ENSG00000196642.19
J3KPF0	ENSG00000173064.14
A0A1W2PQV2	ENSG00000140905.11
A0A1W2PQV2	ENSG00000291958.1
P53582	ENSG00000164024.12
O94832	ENSG00000176658.17
Q9NZJ7	ENSG00000137409.21
Q8IWV7	ENSG00000159459.12
P56377	ENSG00000182287.15
A0A804HLE1	ENSG00000155906.20
Q96SL4	ENSG00000116157.6
H0YCZ2	ENSG00000137812.21
P07919	ENSG00000173660.12
A0A087WVP4	ENSG00000183963.19
Q13618	ENSG00000036257.14
Q9Y2W2	ENSG00000084463.8
Q3MHD2	ENSG00000161654.10
P18858	ENSG00000105486.15
A0A7P0TAY0	ENSG00000165280.18
O94967	ENSG00000085433.17
A0MZ66	ENSG00000187164.20
A0A1B0GUS7	ENSG00000198722.15
E9PCD7	ENSG00000013288.9
A0A7I2YQI0	ENSG00000075975.17
Q12891	ENSG00000068001.14
A0A6Q8PF05	ENSG00000153944.12
O60934	ENSG00000104320.15
A0A3B3IRT8	ENSG00000124783.14
Q9UHD8	ENSG00000184640.20
Q5HYW2	ENSG00000204131.11
Q8TDQ4	ENSG00000186501.15
A0A2U3TZM0	ENSG00000111642.16
A0A1W2PPJ5	ENSG00000113851.16
A6NC48	ENSG00000109743.11
P13804	ENSG00000140374.17
Q5VZ89	ENSG00000137145.21
E9PHN6	ENSG00000213366.13
Q9UKK9	ENSG00000165609.14
Q9Y3D9	ENSG00000181610.13
P14923	ENSG00000173801.17
P53621	ENSG00000122218.17
Q6PJF5	ENSG00000129667.13
Q01844	ENSG00000182944.18
A0A2R8Y620	ENSG00000285382.1
Q9BWU0	ENSG00000163798.14
Q6NUQ1	ENSG00000135249.8
Q5T1M5	ENSG00000119321.10
Q8NEJ9	ENSG00000129460.17
Q96AE4	ENSG00000162613.18
P62913	ENSG00000142676.14
Q8WVJ2	ENSG00000170584.11
Q9HC36	ENSG00000171861.11
O15027	ENSG00000148396.19
Q12906	ENSG00000129351.18
P22004	ENSG00000153162.9
A0A2R8YCH5	ENSG00000168036.19
A0A7I2V5R1	ENSG00000119638.14
A0A7I2V5X1	ENSG00000011478.13
P20337	ENSG00000169213.7
P15311	ENSG00000092820.19
Q96D15	ENSG00000142552.8
P09012	ENSG00000077312.9
Q9Y4W2	ENSG00000001497.18
X6R3P0	ENSG00000145147.20
P61457	ENSG00000166228.9
Q15434	ENSG00000076067.14
V5IRT4	ENSG00000137288.10
Q8WUI4	ENSG00000061273.18
Q05519	ENSG00000116754.14
Q99653	ENSG00000187446.12
O60343	ENSG00000136111.14
P05067	ENSG00000142192.22
D6RHU6	ENSG00000080822.17
K7EIY3	ENSG00000129667.13
Q53F19	ENSG00000074356.17
Q9GZQ3	ENSG00000170619.10
Q13509	ENSG00000258947.8
O14639	ENSG00000099204.22
Q86XZ4	ENSG00000123352.18
Q9BQ61	ENSG00000123144.11
B7WP74	ENSG00000163510.14
B1ALA9	ENSG00000147224.13
A2A274	ENSG00000100412.17
A0A804HJ52	ENSG00000135931.19
P11717	ENSG00000197081.16
Q9NVM9	ENSG00000064102.15
V9GYM3	ENSG00000158874.11
A0A3B3IUB5	ENSG00000101294.19
P13010	ENSG00000079246.16
A0A0C4DFX9	ENSG00000185049.16
A0A0A0MRT6	ENSG00000136754.18
Q16850	ENSG00000001630.18
O43264	ENSG00000086827.9
Q96BP2	ENSG00000172586.8
A0A0A0MTI1	ENSG00000116133.13
A0A7I2V403	ENSG00000072121.17
O75157	ENSG00000196428.13
B4DVT3	ENSG00000138614.16
A0A0A6YYL2	ENSG00000213648
A0A494C1M0	ENSG00000109686.20
A0A494C1M0	ENSG00000292165.1
Q96D70	ENSG00000198858.10
G5E9A6	ENSG00000102226.10
Q96QD9	ENSG00000122068.13
Q96DZ1	ENSG00000068912.15
P55084	ENSG00000138029.14
A0A1B0GW05	ENSG00000173852.16
H3BV80	ENSG00000205937.12
Q08752	ENSG00000171497.5
P54289	ENSG00000153956.17
Q14789	ENSG00000173230.17
A0A087X011	ENSG00000131437.16
J3KPS0	ENSG00000148719.16
A0A1W2PQM3	ENSG00000108433.17
P62312	ENSG00000164167.12
P00374	ENSG00000228716.7
Q92793	ENSG00000005339.15
A0A0A0MQV6	ENSG00000138685
Q9NPF4	ENSG00000092094.11
Q9NPF4	ENSG00000291794.1
J3QL06	ENSG00000280682.3
Q9UBF8	ENSG00000143393.17
A0A7I2V5E1	ENSG00000107897.20
Q8N122	ENSG00000141564.16
Q96HV5	ENSG00000163900.11
Q9UBU8	ENSG00000185787.15
A0A5F9UY30	ENSG00000152291.15
Q96DI7	ENSG00000060688.13
P51808	ENSG00000165169.11
A0A6Q8PGZ3	ENSG00000118971.9
P20340	ENSG00000175582.20
H0YNW1	ENSG00000028277.22
Q9HBD4	ENSG00000127616.22
U3KQE8	ENSG00000147862.18
Q14118	ENSG00000173402.13
P48060	ENSG00000139278.10
S4R467	ENSG00000089127.15
Q9UNH6	ENSG00000162627.17
E7EQ69	ENSG00000121579.14
O00746	ENSG00000103202.13
O60264	ENSG00000153147.6
P61006	ENSG00000167461.12
A0A1W2PS43	ENSG00000138760.11
Q6NY19	ENSG00000186994.12
P42704	ENSG00000138095.20
P62861	ENSG00000149806.11
H3BUV4	ENSG00000128973.13
Q9Y639	ENSG00000156642.17
Q14997	ENSG00000068878.15
Q96A29	ENSG00000181830.9
O14787	ENSG00000105576.16
P25208	ENSG00000120837.8
Q8IV20	ENSG00000179630.11
P50238	ENSG00000213145.10
P27986	ENSG00000145675.16
H7BYI2	ENSG00000138375.14
E9PC69	ENSG00000072518.23
A0A0C3SFZ7	ENSG00000085276.19
Q8IXT5	ENSG00000183808.12
Q9P287	ENSG00000107949.17
Q16566	ENSG00000152495.11
P54819	ENSG00000004455.18
P50995	ENSG00000122359.18
Q6ZSZ5	ENSG00000104880.19
A0A494C105	ENSG00000118855.21
O95208	ENSG00000072134.16
P82663	ENSG00000131368.9
O75438	ENSG00000183648.11
F8W8I8	ENSG00000164402.14
Q9HBL8	ENSG00000153406.14
Q9HBL8	ENSG00000274684.4
G3V5T1	ENSG00000100445.18
H0YKT2	ENSG00000028277.22
Q9Y496	ENSG00000131437.16
A0A2R8YDH4	ENSG00000285130.2
Q96HW7	ENSG00000149262.19
Q96BH1	ENSG00000163481.8
Q9NPI6	ENSG00000272886.6
B1AK88	ENSG00000077549.19
E9PHY8	ENSG00000179832.18
Q9BRX8	ENSG00000122378.14
O43155	ENSG00000185070.12
Q12789	ENSG00000077235.18
Q08AD1	ENSG00000118200.15
O60888	ENSG00000112514.18
O60888	ENSG00000226492.7
Q8IWT3	ENSG00000112659.14
Q96EK6	ENSG00000100522.10
P49711	ENSG00000102974.16
Q13325	ENSG00000152778.10
P08174	ENSG00000196352.18
A0A7P0T989	ENSG00000101160.15
B7Z306	ENSG00000170142.12
F5GYE8	ENSG00000154240.18
Q969U7	ENSG00000128789.22
O75173	ENSG00000158859.10
Q8IY95	ENSG00000170088.14
G3XAN4	ENSG00000067167.8
E9PN81	ENSG00000172922.11
Q14315	ENSG00000128591.17
P68036	ENSG00000185651.16
Q9UHG3	ENSG00000116005.12
Q6UN15	ENSG00000145216.17
Q9Y2R9	ENSG00000125445.11
P49959	ENSG00000020922.13
O00232	ENSG00000197170.10
A0A087WY71	ENSG00000161203
P20591	ENSG00000157601.15
A0A590UJN9	ENSG00000162618.15
P35754	ENSG00000173221.14
O00186	ENSG00000116266.11
A0A3B3IST1	ENSG00000011105.14
H0YNK8	ENSG00000128463.13
Q13123	ENSG00000113141.19
Q04941	ENSG00000102007.11
A0A3B3IU69	ENSG00000066629.19
Q9UNN8	ENSG00000101000.6
Q8NCE2	ENSG00000163719.20
Q9NSV4	ENSG00000139734.19
Q13867	ENSG00000108578.15
Q9NX14	ENSG00000147123.12
Q9UNW1	ENSG00000107789.16
Q2NL82	ENSG00000167721.11
Q9Y376	ENSG00000135932.12
D6RHG0	ENSG00000121073.15
O60306	ENSG00000021776.11
P31483	ENSG00000116001.17
Q9P2T1	ENSG00000100938.19
Q9P2T1	ENSG00000284752.3
Q9NPQ8	ENSG00000177963.15
Q6P163	ENSG00000234906.11
Q13596	ENSG00000028528.15
M0R1A0	ENSG00000104967.8
O15427	ENSG00000141526.18
Q7L5N1	ENSG00000168090.10
P61764	ENSG00000136854.26
Q9Y2H6	ENSG00000102531.16
Q9H0C8	ENSG00000132323.9
Q9BYD1	ENSG00000172172.8
E9PCS8	ENSG00000057935.14
Q9Y2X3	ENSG00000055044.11
Q14669	ENSG00000153827.15
A0A2R8Y849	ENSG00000138326.21
P46109	ENSG00000099942.13
P43897	ENSG00000123297.20
P84077	ENSG00000143761.17
Q96FQ6	ENSG00000188643.11
J3KQV8	ENSG00000159082.18
Q86WV6	ENSG00000184584.14
Q86WV6	ENSG00000288243.1
A0A5F9ZH94	ENSG00000205336
Q8IWY9	ENSG00000140326.13
Q8TBX8	ENSG00000166908.18
A0A7P0Z4M6	ENSG00000003393.16
Q9H9C1	ENSG00000151445.16
P67936	ENSG00000167460.17
P51668	ENSG00000072401.15
G3V180	ENSG00000254986
A0A087WT04	ENSG00000260238.6
P28066	ENSG00000143106.13
A0A1X7SBS0	ENSG00000109911.19
A0A3B3IUD2	ENSG00000125459.18
Q96BJ3	ENSG00000186063.13
Q15173	ENSG00000068971.14
F5H7K1	ENSG00000103544.17
Q8NFP9	ENSG00000172915.20
A0A0C4DH01	ENSG00000058600.16
A0A3B3ISV4	ENSG00000196715.7
H3BNI4	ENSG00000185883.12
Q9UKC9	ENSG00000153558.17
O75821	ENSG00000130811.12
H3BMQ0	ENSG00000103197.20
A0A669KA35	ENSG00000099139.14
O43665	ENSG00000148908.15
Q92888	ENSG00000076928.20
Q6ZUX7	ENSG00000145685.14
Q96NY7	ENSG00000159212.13
Q9H8H0	ENSG00000130935.10
P24310	ENSG00000161281.11
Q96P16	ENSG00000141425.18
A0A087WWU8	ENSG00000143549.22
Q9NPI0	ENSG00000149483.13
H3BQT1	ENSG00000090863.12
Q567U6	ENSG00000125633.11
Q9NRY5	ENSG00000055147.19
Q9NPA8	ENSG00000120533.13
A0A0U1RQT7	ENSG00000169118.18
A0A7P0T8E8	ENSG00000100023.20
Q9NRY6	ENSG00000187838.17
Q9NRY6	ENSG00000284009.2
Q5RKV6	ENSG00000223496.3
E9PI08	ENSG00000173653.8
J3QT87	ENSG00000113851.16
Q00537	ENSG00000059758.8
P02649	ENSG00000130203.10
Q96B45	ENSG00000166275.16
Q15691	ENSG00000101367.9
P61247	ENSG00000145425.10
P61247	ENSG00000292158.1
A0A2R8Y5S3	ENSG00000165699.16
Q9P227	ENSG00000273780.2
Q9P227	ENSG00000275832.5
M0R2P6	ENSG00000160410.15
Q9UGJ0	ENSG00000106617.16
Q16539	ENSG00000112062.12
P36405	ENSG00000138175.9
O75391	ENSG00000091640.8
M0R2K9	ENSG00000105701.16
D6RE58	ENSG00000121073.15
P62753	ENSG00000137154.13
