From	To
REN3B_HUMAN	ENSG00000125351.14
AIMP2_HUMAN	ENSG00000106305.10
A0A2R8YFK9_HUMAN	ENSG00000111642.16
ARY1_HUMAN	ENSG00000171428.15
PRDX6_HUMAN	ENSG00000117592.9
F8WDY4_HUMAN	ENSG00000135926.15
IFIT3_HUMAN	ENSG00000119917.15
CX6B1_HUMAN	ENSG00000126267.11
TM214_HUMAN	ENSG00000119777.20
PPIP2_HUMAN	ENSG00000152229.18
DRG2_HUMAN	ENSG00000108591.10
A0A0G2JQ91_HUMAN	ENSG00000278608.1
PSDE_HUMAN	ENSG00000115233.12
F2Z2X9_HUMAN	ENSG00000213930.12
MT2_HUMAN	ENSG00000125148.7
IKKB_HUMAN	ENSG00000104365.16
ARHGF_HUMAN	ENSG00000198844.12
NNTM_HUMAN	ENSG00000112992.18
AP3D1_HUMAN	ENSG00000065000.20
BAP18_HUMAN	ENSG00000258315.5
CPNS1_HUMAN	ENSG00000126247.11
A0A7I2V5A2_HUMAN	ENSG00000185359.14
NOA1_HUMAN	ENSG00000084092.7
DJC30_HUMAN	ENSG00000176410.8
G3V1S4_HUMAN	ENSG00000119616.11
FGD5_HUMAN	ENSG00000154783.12
D6RAX3_HUMAN	ENSG00000156453.14
E9PF19_HUMAN	ENSG00000106638.18
ACSF3_HUMAN	ENSG00000176715.17
STAU1_HUMAN	ENSG00000124214.21
A0A2R8YGH5_HUMAN	ENSG00000106367.15
FSCN1_HUMAN	ENSG00000075618.18
DDX47_HUMAN	ENSG00000213782.7
F5GZ97_HUMAN	ENSG00000120860.11
NECP2_HUMAN	ENSG00000157191.20
NECP2_HUMAN	ENSG00000291380.1
AAMP_HUMAN	ENSG00000127837.10
RT11_HUMAN	ENSG00000181991.16
COASY_HUMAN	ENSG00000068120.15
APOB_HUMAN	ENSG00000084674.15
K1C17_HUMAN	ENSG00000128422.18
CLCN6_HUMAN	ENSG00000011021.23
B8ZZ87_HUMAN	ENSG00000152082.15
B8ZZ87_HUMAN	ENSG00000292119.1
CHTOP_HUMAN	ENSG00000160679.14
DIAP1_HUMAN	ENSG00000131504.18
LDB3_HUMAN	ENSG00000122367.21
OVCA2_HUMAN	ENSG00000262664.3
A2A3F4_HUMAN	ENSG00000083067.27
F8W8I6_HUMAN	ENSG00000116001.17
A0A0C4DFM1_HUMAN	ENSG00000101337.16
ID1_HUMAN	ENSG00000125968.9
RAN_HUMAN	ENSG00000132341.12
DBLOH_HUMAN	ENSG00000184047.21
RIPL1_HUMAN	ENSG00000188026.13
STAT1_HUMAN	ENSG00000115415.21
PR40A_HUMAN	ENSG00000196504.21
EBP2_HUMAN	ENSG00000117395.13
C9JEN3_HUMAN	ENSG00000135926.15
PTPM1_HUMAN	ENSG00000110536.14
VPS16_HUMAN	ENSG00000215305.10
PCDGH_HUMAN	ENSG00000276547.2
RM12_HUMAN	ENSG00000262814.8
GSH1_HUMAN	ENSG00000001084.13
C9J366_HUMAN	ENSG00000151967.19
A0A1B0GTJ7_HUMAN	ENSG00000239900.14
ATRN_HUMAN	ENSG00000088812.18
CTR9_HUMAN	ENSG00000198730.10
B1AM27_HUMAN	ENSG00000198722.15
PK3CA_HUMAN	ENSG00000121879.6
C99L2_HUMAN	ENSG00000102181.22
E9PR76_HUMAN	ENSG00000179632.11
X6RLT1_HUMAN	ENSG00000101158.15
PAPOA_HUMAN	ENSG00000090060.19
DC1I2_HUMAN	ENSG00000077380.16
DC1I2_HUMAN	ENSG00000292102.1
MITOK_HUMAN	ENSG00000164051.14
BECN1_HUMAN	ENSG00000126581.13
NUD14_HUMAN	ENSG00000183828.15
IKBB_HUMAN	ENSG00000104825.17
IKBB_HUMAN	ENSG00000282905.2
A0A0B4J1R7_HUMAN	ENSG00000270316
H7BZ11_HUMAN	ENSG00000257529.5
LMA2L_HUMAN	ENSG00000114988.12
A0A7I2V4V1_HUMAN	ENSG00000196262.15
A0A494C146_HUMAN	ENSG00000143224.18
A0A024QZP7_HUMAN	ENSG00000170312.17
EXOG_HUMAN	ENSG00000157036.13
LIPB1_HUMAN	ENSG00000110841.14
FKB1B_HUMAN	ENSG00000119782.14
DHPR_HUMAN	ENSG00000151552.13
E9PLX3_HUMAN	ENSG00000134248.14
LRC8C_HUMAN	ENSG00000171488.15
SC11C_HUMAN	ENSG00000166562.9
QCR2_HUMAN	ENSG00000140740.11
UFSP2_HUMAN	ENSG00000109775.11
TGO1_HUMAN	ENSG00000154305.18
PSME2_HUMAN	ENSG00000100911.16
PSME2_HUMAN	ENSG00000284889.2
VPS52_HUMAN	ENSG00000206286.11
VPS52_HUMAN	ENSG00000236014.10
VPS52_HUMAN	ENSG00000228425.9
VPS52_HUMAN	ENSG00000224455.9
VPS52_HUMAN	ENSG00000223501.9
VPS52_HUMAN	ENSG00000225590.9
RS27A_HUMAN	ENSG00000143947.15
E7EWR4_HUMAN	ENSG00000101811.15
TRIPB_HUMAN	ENSG00000100815.12
B5MCF8_HUMAN	ENSG00000115204.15
LTBP2_HUMAN	ENSG00000119681.12
SMC3_HUMAN	ENSG00000108055.11
EPHA5_HUMAN	ENSG00000145242.14
NRBP2_HUMAN	ENSG00000185189.18
EMC7_HUMAN	ENSG00000134153.10
A0A804HJ86_HUMAN	ENSG00000081307.15
CNOT2_HUMAN	ENSG00000111596.14
RHEB_HUMAN	ENSG00000106615.10
MADD_HUMAN	ENSG00000110514.20
E5RIW3_HUMAN	ENSG00000171530.15
A0A2U3TZM4_HUMAN	ENSG00000147044.23
EXOC7_HUMAN	ENSG00000182473.22
NUDT4_HUMAN	ENSG00000173598.14
BORC6_HUMAN	ENSG00000196544.8
TMX1_HUMAN	ENSG00000139921.13
B0QY86_HUMAN	ENSG00000100139.14
H6UMI1_HUMAN	ENSG00000170296.10
A0A0A0MT83_HUMAN	ENSG00000128928.10
POTEJ_HUMAN	ENSG00000222038.4
SELM_HUMAN	ENSG00000198832.11
A0A087WXM8_HUMAN	ENSG00000187244.12
NDUS1_HUMAN	ENSG00000023228.15
NDUS1_HUMAN	ENSG00000283447.3
PIR_HUMAN	ENSG00000087842.11
RBM34_HUMAN	ENSG00000188739.15
PSB3_HUMAN	ENSG00000277791.5
PSB3_HUMAN	ENSG00000275903.2
SCYL2_HUMAN	ENSG00000136021.19
ITA6_HUMAN	ENSG00000091409.17
A0A0A6YYL6_HUMAN	ENSG00000215472
CC186_HUMAN	ENSG00000165813.20
A0A5F9ZHU3_HUMAN	ENSG00000117020.19
RT24_HUMAN	ENSG00000062582.14
HNRC1_HUMAN	ENSG00000179172.10
HNRC1_HUMAN	ENSG00000282175.4
TCEA1_HUMAN	ENSG00000187735.16
H7C1E4_HUMAN	ENSG00000106367.15
PHLB2_HUMAN	ENSG00000144824.21
VPS39_HUMAN	ENSG00000166887.16
ACTZ_HUMAN	ENSG00000138107.13
PIEZ1_HUMAN	ENSG00000103335.22
FERM2_HUMAN	ENSG00000073712.15
AT12A_HUMAN	ENSG00000075673.12
THOP1_HUMAN	ENSG00000172009.15
A0A7P0T980_HUMAN	ENSG00000003393.16
ANO10_HUMAN	ENSG00000160746.13
RAB6D_HUMAN	ENSG00000233087.8
TACO1_HUMAN	ENSG00000136463.9
SMD1_HUMAN	ENSG00000167088.11
A0A140TA29_HUMAN	ENSG00000236625.8
AP3B2_HUMAN	ENSG00000103723.17
GABP1_HUMAN	ENSG00000104064.18
A2AEA2_HUMAN	ENSG00000204525.18
THOC6_HUMAN	ENSG00000131652.14
WDR3_HUMAN	ENSG00000065183.16
CREB1_HUMAN	ENSG00000118260.15
CD2B2_HUMAN	ENSG00000169217.9
E9PM92_HUMAN	ENSG00000110696.10
E7EQR8_HUMAN	ENSG00000137207.12
H0YDB2_HUMAN	ENSG00000167323.13
STX11_HUMAN	ENSG00000135604.11
TSTD1_HUMAN	ENSG00000215845.11
C9J0K6_HUMAN	ENSG00000075142.14
PPCE_HUMAN	ENSG00000085377.15
D6RCE6_HUMAN	ENSG00000080822.17
A0A3B3ITE1_HUMAN	ENSG00000119139.21
HS105_HUMAN	ENSG00000120694.20
A0A1B0GTK8_HUMAN	ENSG00000183578.8
ANR17_HUMAN	ENSG00000132466.20
H0Y5B4_HUMAN	ENSG00000241343.10
H7C173_HUMAN	ENSG00000152082.15
H7C173_HUMAN	ENSG00000292119.1
A0A2R8Y635_HUMAN	ENSG00000133657.17
TFPI2_HUMAN	ENSG00000105825.14
MANF_HUMAN	ENSG00000145050.19
KCTD5_HUMAN	ENSG00000167977.9
PSMD6_HUMAN	ENSG00000163636.11
SYNJ2_HUMAN	ENSG00000078269.15
HOIL1_HUMAN	ENSG00000125826.22
FA43A_HUMAN	ENSG00000185112.6
CAND1_HUMAN	ENSG00000111530.13
P4HA2_HUMAN	ENSG00000072682.20
RL37A_HUMAN	ENSG00000197756.10
PRS8_HUMAN	ENSG00000087191.14
RDH13_HUMAN	ENSG00000160439.16
RDH13_HUMAN	ENSG00000276684.4
RDH13_HUMAN	ENSG00000276341.1
RDH13_HUMAN	ENSG00000274504.1
RDH13_HUMAN	ENSG00000275474.1
RDH13_HUMAN	ENSG00000276826.1
RDH13_HUMAN	ENSG00000278149.1
RDH13_HUMAN	ENSG00000273944.1
RDH13_HUMAN	ENSG00000274418.1
RDH13_HUMAN	ENSG00000278284.1
PYRD_HUMAN	ENSG00000102967.12
ARRB2_HUMAN	ENSG00000141480.18
ZN363_HUMAN	ENSG00000163743.14
KAP1_HUMAN	ENSG00000188191.16
A0A286YFF8_HUMAN	ENSG00000061987.16
DJB14_HUMAN	ENSG00000164031.17
M0QY77_HUMAN	ENSG00000105700.11
A0A804HKQ1_HUMAN	ENSG00000005810.20
M0R2S1_HUMAN	ENSG00000221983.8
RRBP1_HUMAN	ENSG00000125844.17
A0A384DVU0_HUMAN	ENSG00000032444.17
TIDC1_HUMAN	ENSG00000113845.10
TMCO3_HUMAN	ENSG00000150403.18
FA5_HUMAN	ENSG00000198734.12
GPTC8_HUMAN	ENSG00000186566.13
DHCR7_HUMAN	ENSG00000172893.18
ZNFX1_HUMAN	ENSG00000124201.15
A0A2R8YHD2_HUMAN	ENSG00000167460.17
CO3A1_HUMAN	ENSG00000168542.18
PAK2_HUMAN	ENSG00000180370.10
C9JAX1_HUMAN	ENSG00000165060.15
JAK3_HUMAN	ENSG00000105639.21
UBQL1_HUMAN	ENSG00000135018.14
H0YCC8_HUMAN	ENSG00000090621.15
J3QLB2_HUMAN	ENSG00000133195.12
OTUB1_HUMAN	ENSG00000167770.13
J3QRG5_HUMAN	ENSG00000178927.19
MGN_HUMAN	ENSG00000162385.11
RT09_HUMAN	ENSG00000135972.9
ABC3C_HUMAN	ENSG00000244509.4
H3BLV0_HUMAN	ENSG00000196352.18
RIF1_HUMAN	ENSG00000080345.18
Q5JTA5_HUMAN	ENSG00000174059.17
RM11_HUMAN	ENSG00000174547.13
FAH2A_HUMAN	ENSG00000115042.10
FAH2A_HUMAN	ENSG00000292086.1
YIPF3_HUMAN	ENSG00000137207.12
E9PFK9_HUMAN	ENSG00000154710.18
GLTP_HUMAN	ENSG00000139433.11
J3KN66_HUMAN	ENSG00000143337.19
A0A669KB89_HUMAN	ENSG00000180900.20
GPI8_HUMAN	ENSG00000142892.15
KDM3B_HUMAN	ENSG00000120733.15
C9JZY6_HUMAN	ENSG00000186591.13
HEM3_HUMAN	ENSG00000256269.11
E9PHH9_HUMAN	ENSG00000186141.10
G3V1D3_HUMAN	ENSG00000254986.8
A0A2C9F2P4_HUMAN	ENSG00000131238.18
CMBL_HUMAN	ENSG00000164237.9
PBDC1_HUMAN	ENSG00000102390.11
RM10_HUMAN	ENSG00000159111.13
CLN6_HUMAN	ENSG00000128973.13
GNL3_HUMAN	ENSG00000163938.17
F5GZG1_HUMAN	ENSG00000127314.18
A0A024RA52_HUMAN	ENSG00000256646
COPE_HUMAN	ENSG00000105669.14
A0A7P0T9I6_HUMAN	ENSG00000157601.15
E9PN17_HUMAN	ENSG00000167283.9
A0A087WT18_HUMAN	ENSG00000122203.15
K7EN78_HUMAN	ENSG00000198858.10
A0A2R8YDF3_HUMAN	ENSG00000157540.22
A0A5H1ZRS1_HUMAN	ENSG00000078674.20
LRC40_HUMAN	ENSG00000066557.6
A0A804HHV2_HUMAN	ENSG00000124356.17
DEST_HUMAN	ENSG00000125868.16
E7ETH0_HUMAN	ENSG00000205403.15
S38A9_HUMAN	ENSG00000177058.12
TRXR2_HUMAN	ENSG00000184470.21
A0A0A6YYJ5_HUMAN	ENSG00000127603.32
A0A7P0TA70_HUMAN	ENSG00000131043.13
K7ERQ8_HUMAN	ENSG00000267261.5
A0A804HJZ1_HUMAN	ENSG00000138095.20
RHG01_HUMAN	ENSG00000175220.12
UFC1_HUMAN	ENSG00000143222.12
ARMT1_HUMAN	ENSG00000146476.11
DPOD2_HUMAN	ENSG00000106628.13
GDIR1_HUMAN	ENSG00000141522.12
I3L1P8_HUMAN	ENSG00000108528.14
J3QQZ4_HUMAN	ENSG00000129255.16
CASL_HUMAN	ENSG00000111859.17
H3BM60_HUMAN	ENSG00000140326.13
A0A2R8Y7Q9_HUMAN	ENSG00000113163.19
SNX3_HUMAN	ENSG00000112335.15
CT2NL_HUMAN	ENSG00000143079.15
E9PL17_HUMAN	ENSG00000172409.7
MYO10_HUMAN	ENSG00000145555.15
A0A0A0MRU9_HUMAN	ENSG00000072518.23
A0A804HJQ7_HUMAN	ENSG00000172893.18
X6R5C5_HUMAN	ENSG00000064601.21
OPTN_HUMAN	ENSG00000123240.17
J3KNI1_HUMAN	ENSG00000103051.21
T2H2L_HUMAN	ENSG00000183474.16
T2H2L_HUMAN	ENSG00000274675.4
B2MG_HUMAN	ENSG00000166710.23
B2MG_HUMAN	ENSG00000273686.4
KCD12_HUMAN	ENSG00000178695.6
CTIF_HUMAN	ENSG00000134030.14
CTIF_HUMAN	ENSG00000282825.2
PLTP_HUMAN	ENSG00000100979.15
TBD2B_HUMAN	ENSG00000167202.12
TMED3_HUMAN	ENSG00000166557.14
F8VPD4_HUMAN	ENSG00000084774.14
J3QQJ0_HUMAN	ENSG00000161526.15
RPGR_HUMAN	ENSG00000156313.15
IQGA1_HUMAN	ENSG00000140575.13
A0A7P0TB19_HUMAN	ENSG00000100023.20
H0YBX3_HUMAN	ENSG00000132541.11
SGPL1_HUMAN	ENSG00000166224.18
NAA30_HUMAN	ENSG00000139977.14
A0A804HIQ1_HUMAN	ENSG00000151835.17
4EBP1_HUMAN	ENSG00000187840.5
A0A1X7SC65_HUMAN	ENSG00000004776.13
RIPK1_HUMAN	ENSG00000137275.16
VANG1_HUMAN	ENSG00000173218.15
NAA35_HUMAN	ENSG00000135040.16
DYL2_HUMAN	ENSG00000264364.3
GDE_HUMAN	ENSG00000162688.17
MIRO2_HUMAN	ENSG00000140983.15
PGFRA_HUMAN	ENSG00000134853.12
KXDL1_HUMAN	ENSG00000105700.11
MMP2_HUMAN	ENSG00000087245.13
K7EIJ0_HUMAN	ENSG00000132471.12
SNTB2_HUMAN	ENSG00000168807.17
STK25_HUMAN	ENSG00000115694.15
6PGL_HUMAN	ENSG00000130313.7
TRM7_HUMAN	ENSG00000068438.15
EPG5_HUMAN	ENSG00000152223.16
IFRD2_HUMAN	ENSG00000214706.12
H3BPJ7_HUMAN	ENSG00000196628.20
CAAP1_HUMAN	ENSG00000120159.13
TOM34_HUMAN	ENSG00000025772.8
ABHGA_HUMAN	ENSG00000204427.12
ABHGA_HUMAN	ENSG00000206403.11
ABHGA_HUMAN	ENSG00000230475.9
ABHGA_HUMAN	ENSG00000236063.9
ABHGA_HUMAN	ENSG00000235676.9
ABHGA_HUMAN	ENSG00000231488.9
ABHGA_HUMAN	ENSG00000224552.9
A0A7I2V3U3_HUMAN	ENSG00000084623.12
CC115_HUMAN	ENSG00000136710.10
I3L1G1_HUMAN	ENSG00000141198.16
SCLY_HUMAN	ENSG00000132330.18
G5E9G1_HUMAN	ENSG00000083067.27
A0A087X1Z3_HUMAN	ENSG00000100911.16
A0A087X1Z3_HUMAN	ENSG00000284889.2
PECA1_HUMAN	ENSG00000261371.6
K4DI92_HUMAN	ENSG00000182552.15
E7ESZ7_HUMAN	ENSG00000130414.13
A6NGP5_HUMAN	ENSG00000206053.13
PDLI7_HUMAN	ENSG00000196923.14
E9PMW4_HUMAN	ENSG00000175274.19
ITB1_HUMAN	ENSG00000150093.20
MAK16_HUMAN	ENSG00000198042.11
PKHM1_HUMAN	ENSG00000225190.12
PKHM1_HUMAN	ENSG00000277111.3
PKHM1_HUMAN	ENSG00000276358.2
PPIL4_HUMAN	ENSG00000131013.4
DUS3L_HUMAN	ENSG00000141994.16
G3V169_HUMAN	ENSG00000137752.25
PUS7_HUMAN	ENSG00000091127.14
A0A3B3ISF9_HUMAN	ENSG00000117298.16
HYI_HUMAN	ENSG00000178922.18
1433B_HUMAN	ENSG00000166913.13
A0A1W2PRF0_HUMAN	ENSG00000109911.19
RLA0_HUMAN	ENSG00000089157.16
RM24_HUMAN	ENSG00000143314.12
VAS1_HUMAN	ENSG00000071553.18
SHKB1_HUMAN	ENSG00000160410.15
RAB43_HUMAN	ENSG00000172780.17
A0A1W2PRJ0_HUMAN	ENSG00000109911.19
SMRD1_HUMAN	ENSG00000066117.15
PLST_HUMAN	ENSG00000102024.19
GBF1_HUMAN	ENSG00000107862.7
GALD1_HUMAN	ENSG00000177225.17
FOXO1_HUMAN	ENSG00000150907.10
C9JHT9_HUMAN	ENSG00000184281.15
UBP4_HUMAN	ENSG00000114316.13
F6SKB8_HUMAN	ENSG00000157191.20
F6SKB8_HUMAN	ENSG00000291380.1
D6REA1_HUMAN	ENSG00000120725.13
RBL2B_HUMAN	ENSG00000079974.19
TPMT_HUMAN	ENSG00000137364.5
MFSD5_HUMAN	ENSG00000182544.9
K1C9_HUMAN	ENSG00000171403.10
ATP5H_HUMAN	ENSG00000167863.12
MCRI1_HUMAN	ENSG00000225663.8
MCRI1_HUMAN	ENSG00000288213.1
C9J3D7_HUMAN	ENSG00000005469.12
H7C1Q1_HUMAN	ENSG00000248751.6
SELK_HUMAN	ENSG00000113811.12
A0A2R8YGG3_HUMAN	ENSG00000127616.22
TIM29_HUMAN	ENSG00000142444.7
PP6R2_HUMAN	ENSG00000100239.16
F6QDS0_HUMAN	ENSG00000260537.2
SYWM_HUMAN	ENSG00000116874.12
RAP1A_HUMAN	ENSG00000116473.15
A0A7P0T962_HUMAN	ENSG00000123607.16
C9JPX5_HUMAN	ENSG00000010270.14
DGLB_HUMAN	ENSG00000164535.15
A0A0A0MT26_HUMAN	ENSG00000105409.19
ARAP3_HUMAN	ENSG00000120318.16
THTM_HUMAN	ENSG00000128309.18
B3KS98_HUMAN	ENSG00000147677.12
NOCT_HUMAN	ENSG00000151014.6
FDX2_HUMAN	ENSG00000267673.7
HEM6_HUMAN	ENSG00000080819.9
PDE2A_HUMAN	ENSG00000186642.16
C9J0T6_HUMAN	ENSG00000124839.13
PARVA_HUMAN	ENSG00000197702.14
PDXK_HUMAN	ENSG00000160209.19
RABE1_HUMAN	ENSG00000029725.17
DYL1_HUMAN	ENSG00000088986.11
FAHD1_HUMAN	ENSG00000180185.13
E7ES19_HUMAN	ENSG00000113296.14
SYVN1_HUMAN	ENSG00000162298.19
S2540_HUMAN	ENSG00000075303.13
NDUS2_HUMAN	ENSG00000158864.13
RPA34_HUMAN	ENSG00000117877.11
FUND2_HUMAN	ENSG00000165775.18
CDC42_HUMAN	ENSG00000070831.18
Q9BXD7_HUMAN	ENSG00000241322.11
ABCA8_HUMAN	ENSG00000141338.15
R113A_HUMAN	ENSG00000125352.6
AIMP1_HUMAN	ENSG00000164022.18
GUF1_HUMAN	ENSG00000151806.14
FMNL3_HUMAN	ENSG00000161791.14
NEDD4_HUMAN	ENSG00000069869.17
C9JRZ6_HUMAN	ENSG00000106554.13
WDFY1_HUMAN	ENSG00000085449.15
ZDH13_HUMAN	ENSG00000177054.14
LRSM1_HUMAN	ENSG00000148356.15
CACP_HUMAN	ENSG00000095321.18
HDHD5_HUMAN	ENSG00000069998.12
A0A0D9SEI3_HUMAN	ENSG00000248333.9
E7EPV7_HUMAN	ENSG00000145335.17
A0A7P0TAC5_HUMAN	ENSG00000197386.14
NIPS1_HUMAN	ENSG00000184117.12
RABX5_HUMAN	ENSG00000154710.18
MLEC_HUMAN	ENSG00000110917.8
H0YJS4_HUMAN	ENSG00000134001.15
LBR_HUMAN	ENSG00000143815.15
GBB1_HUMAN	ENSG00000078369.19
NECP1_HUMAN	ENSG00000089818.18
RS8_HUMAN	ENSG00000142937.12
RS4Y1_HUMAN	ENSG00000129824.16
TCAF2_HUMAN	ENSG00000170379.21
A0A0C4DGA2_HUMAN	ENSG00000198721.13
K7EL81_HUMAN	ENSG00000125503.13
NU107_HUMAN	ENSG00000111581.10
PLOD1_HUMAN	ENSG00000083444.17
PLGT2_HUMAN	ENSG00000134901.14
HMGB1_HUMAN	ENSG00000189403.15
RM02_HUMAN	ENSG00000112651.12
A0A0A0MR74_HUMAN	ENSG00000185000.12
A0A0A0MR74_HUMAN	ENSG00000285482.2
LYRIC_HUMAN	ENSG00000147649.10
B4DUT8_HUMAN	ENSG00000064666.15
A0A804HL61_HUMAN	ENSG00000177239.16
RPN2_HUMAN	ENSG00000118705.18
RPN2_HUMAN	ENSG00000291973.1
E7EUK8_HUMAN	ENSG00000058091.17
A0A499FJN5_HUMAN	ENSG00000066926.13
A0A804HJ11_HUMAN	ENSG00000172269.20
A0A7P0T9J1_HUMAN	ENSG00000086189.11
TRMB_HUMAN	ENSG00000037897.17
A0A2R8Y7W5_HUMAN	ENSG00000065883.18
RBGPR_HUMAN	ENSG00000118873.17
B5MD46_HUMAN	ENSG00000099992.16
RPGF3_HUMAN	ENSG00000079337.16
SEPR_HUMAN	ENSG00000078098.15
PRAF2_HUMAN	ENSG00000243279.4
PRAF2_HUMAN	ENSG00000292222.1
J3QKQ5_HUMAN	ENSG00000108424.11
6PGD_HUMAN	ENSG00000142657.21
K7EJQ7_HUMAN	ENSG00000166562.9
STEA3_HUMAN	ENSG00000115107.20
MYDGF_HUMAN	ENSG00000074842.8
H0YMI4_HUMAN	ENSG00000140455.17
NEDD8_HUMAN	ENSG00000129559.13
NEDD8_HUMAN	ENSG00000285246.2
AKAP8_HUMAN	ENSG00000105127.10
J3KN38_HUMAN	ENSG00000074201.9
A0A7I2V2F9_HUMAN	ENSG00000150093.20
CD82_HUMAN	ENSG00000085117.12
NAA10_HUMAN	ENSG00000102030.16
DHR11_HUMAN	ENSG00000278535.5
DHR11_HUMAN	ENSG00000275397.2
RT28_HUMAN	ENSG00000147586.10
J3KTE4_HUMAN	ENSG00000108298.12
SRSF5_HUMAN	ENSG00000100650.16
A0A1B0GUA4_HUMAN	ENSG00000104763.20
VATL_HUMAN	ENSG00000185883.12
J3QS49_HUMAN	ENSG00000133195.12
A0A096LP69_HUMAN	ENSG00000002586.20
A0A096LP69_HUMAN	ENSG00000292348.1
PABP2_HUMAN	ENSG00000100836.11
A0A0J9YW18_HUMAN	ENSG00000176171.12
VRK2_HUMAN	ENSG00000028116.18
A0A7I2V4U2_HUMAN	ENSG00000092108.22
CD11B_HUMAN	ENSG00000248333.9
R4GMR5_HUMAN	ENSG00000099341.13
H7C1U8_HUMAN	ENSG00000184831.14
TACAN_HUMAN	ENSG00000189077.11
FAKD4_HUMAN	ENSG00000136270.14
E9PDU6_HUMAN	ENSG00000117519.16
SNW1_HUMAN	ENSG00000100603.14
SPSY_HUMAN	ENSG00000102172.16
UBP25_HUMAN	ENSG00000155313.16
Q5T4K2_HUMAN	ENSG00000143570.19
G3V325_HUMAN	ENSG00000248919.7
DDX3Y_HUMAN	ENSG00000067048.17
AT2B2_HUMAN	ENSG00000157087.20
KPRB_HUMAN	ENSG00000141127.15
ATPA_HUMAN	ENSG00000152234.16
LDAF1_HUMAN	ENSG00000011638.11
E9PN89_HUMAN	ENSG00000109971.14
BPHL_HUMAN	ENSG00000137274.13
TP8L1_HUMAN	ENSG00000185361.9
ANC2_HUMAN	ENSG00000176248.9
MPPB_HUMAN	ENSG00000105819.15
G3XAL2_HUMAN	ENSG00000106462.12
GSH0_HUMAN	ENSG00000023909.10
UBA6_HUMAN	ENSG00000033178.13
TCPZ_HUMAN	ENSG00000146731.11
CKS2_HUMAN	ENSG00000123975.5
A0A087WUW6_HUMAN	ENSG00000269335.7
F8VVA7_HUMAN	ENSG00000111481.10
A0A3B3ITR4_HUMAN	ENSG00000285953.2
ZFR_HUMAN	ENSG00000056097.16
XPO5_HUMAN	ENSG00000124571.18
A0A499FIX8_HUMAN	ENSG00000117868.18
ERAL1_HUMAN	ENSG00000132591.12
OFUT1_HUMAN	ENSG00000101346.15
RELL2_HUMAN	ENSG00000164620.9
SAMH1_HUMAN	ENSG00000101347.11
MPH6_HUMAN	ENSG00000135698.10
H3BU88_HUMAN	ENSG00000158427.15
DCTN6_HUMAN	ENSG00000104671.8
FES_HUMAN	ENSG00000182511.12
SUN2_HUMAN	ENSG00000100242.16
F8VP57_HUMAN	ENSG00000145242.14
SPF27_HUMAN	ENSG00000116752.6
ZC3HD_HUMAN	ENSG00000123200.17
AP3B1_HUMAN	ENSG00000132842.15
ADT2_HUMAN	ENSG00000005022.6
PCMD1_HUMAN	ENSG00000168300.14
A0A0A0MSS8_HUMAN	ENSG00000196139.14
PLRG1_HUMAN	ENSG00000171566.12
F118B_HUMAN	ENSG00000197798.9
HEMH_HUMAN	ENSG00000066926.13
NUP85_HUMAN	ENSG00000125450.11
C9J4Z3_HUMAN	ENSG00000197756.10
A0A1W2PS04_HUMAN	ENSG00000266173.7
KS6A3_HUMAN	ENSG00000177189.14
A0A1W2PNV7_HUMAN	ENSG00000266173.7
RBL2A_HUMAN	ENSG00000144134.19
LRCH4_HUMAN	ENSG00000077454.17
ELP3_HUMAN	ENSG00000134014.18
E9PGP6_HUMAN	ENSG00000106617.16
TIM44_HUMAN	ENSG00000104980.8
THIK_HUMAN	ENSG00000060971.19
ACSF2_HUMAN	ENSG00000167107.13
A0A804HI25_HUMAN	ENSG00000172893.18
A0A0G2JNW7_HUMAN	ENSG00000276482.3
E9PNP3_HUMAN	ENSG00000087884.15
UB2D3_HUMAN	ENSG00000109332.20
TMCO1_HUMAN	ENSG00000143183.18
VPS45_HUMAN	ENSG00000136631.16
A0A7P0TBE5_HUMAN	ENSG00000123607.16
KPRA_HUMAN	ENSG00000161542.17
A2A299_HUMAN	ENSG00000198959.12
WDR37_HUMAN	ENSG00000047056.18
NMI_HUMAN	ENSG00000123609.11
A0A3B3ISQ4_HUMAN	ENSG00000177106.17
DPH3_HUMAN	ENSG00000154813.10
A0A087X0V4_HUMAN	ENSG00000176261.16
DDB2_HUMAN	ENSG00000134574.12
Q5H9A7_HUMAN	ENSG00000102265.12
E7EU96_HUMAN	ENSG00000101266.19
HAUS1_HUMAN	ENSG00000152240.13
INT10_HUMAN	ENSG00000104613.12
RPB3_HUMAN	ENSG00000102978.13
NEUA_HUMAN	ENSG00000111726.13
A0A7P0T9I2_HUMAN	ENSG00000073060.17
MSTO1_HUMAN	ENSG00000125459.18
TERA_HUMAN	ENSG00000165280.18
MTSS1_HUMAN	ENSG00000170873.19
FINC_HUMAN	ENSG00000115414.21
K1C18_HUMAN	ENSG00000111057.11
LARP1_HUMAN	ENSG00000155506.19
A0A1B0GTW1_HUMAN	ENSG00000119139.21
E9PIE4_HUMAN	ENSG00000109919.10
E9PIE4_HUMAN	ENSG00000285121.2
C9JIF9_HUMAN	ENSG00000164062.13
P5CR1_HUMAN	ENSG00000183010.17
RABL6_HUMAN	ENSG00000196642.19
J3KPF0_HUMAN	ENSG00000173064.14
A0A1W2PQV2_HUMAN	ENSG00000140905.11
